"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood) [µmol/l]"
0,1361,0.05066844
0,1362,0.050478835
0,1363,0.050289977
0,1364,0.05010186
0,1365,0.04991449
0,1366,0.049727853
0,1367,0.04954195
0,1368,0.04935678
0,1369,0.049172338
0,1370,0.048988618
0,1371,0.048805624
0,1372,0.04862335
0,1373,0.04844179
0,1374,0.048260946
0,1375,0.04808081
0,1376,0.04790138
0,1377,0.04772266
0,1378,0.04754464
0,1379,0.047367316
0,1380,0.047190692
0,1381,0.047014758
0,1382,0.046839517
0,1383,0.04666496
0,1384,0.04649109
0,1385,0.0463179
0,1386,0.04614539
0,1387,0.045973558
0,1388,0.0458024
0,1389,0.045631908
0,1390,0.045462087
0,1391,0.045292933
0,1392,0.045124438
0,1393,0.044956606
0,1394,0.044789433
0,1395,0.044622913
0,1396,0.04445705
0,1397,0.044291828
0,1398,0.04412726
0,1399,0.04396333
0,1400,0.043800045
0,1401,0.043637395
0,1402,0.043475386
0,1403,0.043314006
0,1404,0.04315326
0,1405,0.04299314
0,1406,0.04283365
0,1407,0.042674776
0,1408,0.042516526
0,1409,0.042358894
0,1410,0.042201877
0,1411,0.042045474
0,1412,0.041889682
0,1413,0.041734498
0,1414,0.041579917
0,1415,0.04142594
0,1416,0.041272566
0,1417,0.041119788
0,1418,0.040967602
0,1419,0.040816013
0,1420,0.040665016
0,1421,0.040514603
0,1422,0.04036478
0,1423,0.040215537
0,1424,0.040066876
0,1425,0.039918795
0,1426,0.03977129
0,1427,0.039624356
0,1428,0.039477997
0,1429,0.03933221
0,1430,0.03918699
0,1431,0.039042335
0,1432,0.038898245
0,1433,0.038754713
0,1434,0.038611736
0,1435,0.03846932
0,1436,0.038327456
0,1437,0.03818614
0,1438,0.038045377
0,1439,0.03790516
0,1440,0.037765484
